"year","month","date","day","p1","p2","p3","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10" 
"2011","10","01","sat","7380","0353","7899","2059","7748","7808","3333","2860","6797","3656","6628","8942","1565","0000","7089","4777","4525","1128","2520","1794","7909","0387","9496"
"2011","10","02","sun","2998","9316","8429","6364","5725","2292","9258","7576","1413","2879","1075","7046","6443","2312","3321","9568","5516","2001","2366","0687","2438","9444","6145"
"2011","10","04","tue","9342","3622","8110","9425","4976","7503","4676","6643","6581","8728","2885","4128","6457","4146","3835","1091","7313","8787","3951","3185","0441","4485","0479"
"2011","10","05","wed","7918","3155","0780","0283","6155","3598","9421","2782","4697","9160","3659","8707","4681","5041","3538","6019","0028","3863","4654","7016","3828","2490","0396"
"2011","10","08","sat","4716","0123","5777","8963","9115","8599","1669","4333","7904","0934","2315","4820","4216","1109","8150","6218","9926","3000","4386","5104","9781","0527","3258"
"2011","10","09","sun","1689","0197","7015","5558","1802","2050","3293","0422","4208","7996","7364","2562","2586","7128","7673","4531","4484","2314","1044","4015","2453","8734","6083"
"2011","10","12","wed","7382","6549","6807","8474","2956","7297","5933","3561","0357","2300","2287","1132","3394","6450","0905","7452","9409","5475","8995","2160","3648","3097","5473"
"2011","10","15","sat","5622","1352","3567","6050","3231","7695","8782","8162","1489","2713","3798","8895","6240","4051","4316","1235","3498","4944","7297","6754","6665","2114","6565"
"2011","10","16","sun","5091","5874","9943","1558","8209","2678","5480","6583","6955","2091","2729","6928","8835","7947","3460","1404","8768","8561","8516","2525","7437","9679","5605"
"2011","10","19","wed","6528","1030","9891","8730","6439","7539","7902","2441","3058","2923","4024","1587","8866","6681","1022","9812","2749","2783","9366","1148","0771","2884","9816"
"2011","10","22","sat","6306","6580","3334","5066","5409","3153","9531","9110","4532","4104","2613","9800","1806","6535","7071","1085","3199","9341","1371","1935","9386","2769","6540"
"2011","10","23","sun","0311","9072","0734","3918","0289","1092","4083","5864","0019","8974","6943","4238","4504","8180","1842","2984","6398","2363","0386","6795","8200","5148","8792"
"2011","10","25","tue","7596","6684","9901","9704","7044","0415","0954","0948","7459","8012","9963","4735","5568","9853","1260","7838","7158","6304","7956","4598","6595","7434","5985"
"2011","10","26","wed","0938","7571","1859","5721","9599","9029","5862","5986","5557","6363","8807","1541","1507","2512","5418","9920","4311","7267","1719","9497","7947","0502","0614"
"2011","10","29","sat","3662","6190","8768","8388","6972","6131","1835","1407","9505","9146","5332","2908","9020","4135","2313","8254","9349","6221","3744","3551","1294","2615","8719"
"2011","10","30","sun","2796","9443","1410","4099","2759","6628","0080","5644","4287","7773","7770","0407","0685","9770","8359","3824","5258","7994","4417","0602","1537","4573","2687"
"2011","11","01","tue","6042","0730","6828","4129","5992","2342","0033","2660","6347","9493","8308","3732","6923","5717","0611","6742","4462","1377","8977","7958","7552","7930","5232"
"2011","11","02","wed","0781","1007","5648","6739","8346","2585","5821","0160","7007","1038","7104","2699","8244","3181","7349","0244","4826","8290","0682","8417","3883","7730","9706"
"2011","11","05","sat","4564","1098","6794","9941","7429","7954","4790","9434","6837","9339","3005","7471","3426","1594","5502","2298","7186","8889","6272","6268","9647","3652","9459"
"2011","11","06","sun","8139","5572","9626","3949","6265","0325","1555","8425","2587","3784","0920","0663","6881","6748","7822","8081","9009","1832","6002","0421","3175","4349","3202"
"2011","11","09","wed","8036","6587","1784","1963","6571","4268","1989","2733","1454","8122","8060","0283","9107","3512","4174","1094","0349","4149","4503","4533","9466","0674","7080"
"2011","11","12","sat","5773","9555","9098","0541","8028","6250","5936","6594","7603","7310","8387","3667","3048","2216","6798","1830","3978","4910","2013","9961","7878","2797","6343"
"2011","11","13","sun","9920","6084","8787","6121","8513","2022","8146","9700","9204","6946","6402","5339","1631","2137","4576","6370","3479","7759","1873","5823","4024","2497","3083"
"2011","11","16","wed","0244","9287","2471","1177","8809","1961","3904","6746","9040","5025","1925","5405","6273","0566","3024","9754","8028","7120","8113","8781","3355","7160","0487"
"2011","11","19","sat","9602","0299","2895","3568","0788","2845","3758","5941","2287","6782","5696","1926","4737","8410","5211","2882","2129","6202","8164","7372","8020","0574","7466"
"2011","11","20","sun","4514","3028","7076","8317","5822","1670","7803","4977","6479","9051","6503","1599","1444","9075","5386","1299","8736","5764","6504","9526","7153","7836","0416"
"2011","11","23","wed","2914","2861","2014","8204","2860","1474","5119","2251","4731","7863","1522","4659","4111","6805","9662","6711","4804","4472","8357","1318","7254","2730","6446"
"2011","11","26","sat","6228","5080","7999","6040","3110","6127","4247","4821","6585","1632","5569","3904","3569","8714","6219","8312","0254","7678","9593","3226","1172","6009","2730"
"2011","11","27","sun","8590","3343","4997","1398","5032","5129","4110","2458","3487","9764","3540","0718","2806","0296","1907","9375","9453","6176","5447","1106","3750","4657","8880"
"2011","11","29","tue","1020","0446","1387","5740","7438","0623","2299","5651","1934","8667","4898","2967","0025","8045","3067","6969","3828","1583","4213","3048","6583","8762","5486"
"2011","11","30","wed","9055","7392","6322","5785","0521","8067","4794","5665","7979","4080","6038","5974","7016","9526","3886","1837","5036","9904","4400","2099","0856","5423","4520"
"2011","12","03","sat","3922","1725","2670","1372","8247","8220","4468","0578","5238","8201","2974","8007","3594","4903","7818","2547","1137","7186","3702","7468","6946","3111","0748"
"2011","12","04","sun","4179","4687","6798","7802","4253","3835","9435","3558","4676","1674","4748","2352","5396","0488","3281","9858","6335","5797","4960","7431","9066","3314","6858"
"2011","12","06","tue","1863","1139","8302","9267","3835","7563","1775","6631","0800","6269","5444","1629","1114","7985","7810","2736","3944","2080","4747","7801","8785","2376","6317"
"2011","12","07","wed","5565","8232","2421","0786","6082","8973","7129","4470","8647","5340","2139","3073","2498","3160","6303","7079","6217","7348","2580","7522","0626","6374","0177"
"2011","12","10","sat","6776","3284","5639","9658","1729","6243","3258","7478","8314","0933","1302","2482","4853","6965","4367","3385","3835","3613","6698","4244","7722","8516","2415"
"2011","12","11","sun","1862","1594","2286","8295","5367","3155","9465","5554","5818","2825","6571","5853","0520","8956","8941","4957","5630","9235","1259","0590","5867","0222","1501"
"2011","12","14","wed","8717","5493","0458","0294","8244","7201","5254","2390","1857","5771","3073","9581","7794","5423","2093","8987","7564","5435","5017","7866","7611","8266","8415"
"2011","12","17","sat","1782","2755","2155","2593","0117","8769","4266","7363","2373","7228","2132","8612","9026","1852","0394","2405","3620","3555","9565","3687","5013","2335","4993"
"2011","12","18","sun","4566","3656","1338","4730","8352","2175","9208","2722","9986","5145","2854","5085","7254","5183","1434","4137","6054","1587","6452","1569","1454","7425","9510"
"2011","12","21","wed","5489","8546","6437","7366","4829","7816","2347","4233","9590","3155","8242","2180","5930","9604","8125","7395","5681","1305","1172","8507","9357","0282","1648"
"2011","12","24","sat","2292","0061","8925","8622","1754","0550","0401","1019","7527","6914","3266","7021","1073","4608","0816","2360","2360","4074","4958","3054","5555","2786","9513"
"2011","12","25","sun","4594","8690","8093","5589","3970","4730","6762","2937","5703","0022","1586","9030","5815","3347","4787","6394","7466","8501","7937","7973","9087","1686","8572"
"2011","12","27","tue","9526","9343","0771","8615","1020","9743","0911","9397","9784","7012","9095","6855","5483","6646","0959","2875","5472","5804","6601","2624","1337","9812","1489"
"2011","12","28","wed","0523","4095","7901","9428","9463","0339","1870","2792","3292","8429","4997","8283","7919","0290","4824","9738","7769","8464","4447","3816","1114","3731","5500"
"2011","12","31","sat","5690","2256","6478","6902","0313","8096","5536","5110","1113","0700","3994","4988","0027","5453","8883","1986","3852","1242","0508","3782","8986","9798","0594"
"2012","01","01","sun","6855","3103","5609","3338","9030","8654","5378","3814","8603","9792","2903","7942","5091","7615","1858","2976","8328","9741","7929","0896","8172","5908","2495"
"2012","01","04","wed","3547","1074","1565","1512","6267","4972","0764","5614","5686","9216","8991","2272","6185","5575","1055","7941","7028","6460","4595","0521","0902","5266","0708"
"2012","01","07","sat","5693","9342","9593","5852","6029","5461","0151","6983","4191","8189","7083","5136","7594","1439","9490","9248","7949","6613","5310","1594","2210","6629","0459"
"2012","01","08","sun","0128","3218","8095","1408","6060","9993","0364","2162","7003","6201","1241","9680","0213","3282","2207","7025","0115","5224","0370","0152","9266","5906","8885"
"2012","01","11","wed","4443","1270","5803","6536","9409","3509","6452","4019","8283","1322","8035","2814","7213","5093","2113","1836","1301","7658","3115","6336","6620","7423","9469"
"2012","01","14","sat","6855","2247","0840","2983","0845","6069","7192","6727","1140","9260","7720","9744","4932","9853","7384","5756","5665","0411","8323","5564","2182","7233","2650"
"2012","01","15","sun","6358","5121","3066","6194","4833","8655","9214","5532","4722","6936","9332","1928","6038","0792","1777","4485","5881","8211","1534","9104","3817","0208","7841"
"2012","01","17","tue","5089","9220","6518","3116","1408","7582","1075","1249","7110","3824","6716","3130","6981","4300","5786","7708","6262","0224","6183","6189","5374","3946","1625"
"2012","01","18","wed","4149","6572","1186","0509","9504","2068","9929","8462","3626","1307","3411","9532","5022","9720","8721","0286","6610","8154","8823","5889","2619","4308","4957"
"2012","01","21","sat","8604","3906","0938","9319","6718","3173","1095","7959","5098","5886","8463","4605","1287","9421","0277","2270","1359","5162","2775","1543","1625","3683","2059"
"2012","01","22","sun","8009","3498","4117","1814","0016","3883","1068","6723","5271","0413","1397","7293","1330","6581","8757","9005","1994","6298","5469","8952","7627","3059","4831"
"2012","01","24","tue","6115","6156","5049","7977","3668","0534","4711","0069","8618","8361","0641","2392","7198","9674","2869","1387","4611","1390","3108","7204","3784","7326","2959"
"2012","01","25","wed","3708","8017","7220","7343","1306","7345","5126","4878","1483","1904","9117","5671","4894","6014","2444","3416","9719","7643","9113","3063","9869","8958","4174"
"2012","01","28","sat","4646","5731","3589","0359","2139","0495","1534","3095","0303","6486","6711","3365","5402","3025","8603","8850","1905","0847","0282","1148","2306","8949","4671"
"2012","01","29","sun","0145","9518","4692","2187","8875","0187","0005","9747","8043","6120","9478","9252","1940","3939","6471","2857","7604","3561","8041","0526","7607","8598","5152"
"2012","01","31","tue","2752","8869","2753","5884","7665","2862","1266","5255","2264","0148","7766","4652","9748","9610","8746","5150","5419","4626","3180","2784","4531","2349","1530"
"2012","02","01","wed","0786","8420","5649","3755","2037","9515","4837","3867","8964","9144","6957","3844","4097","3977","9049","3015","1737","8490","2631","1521","5580","2469","3265"
"2012","02","04","sat","0979","7130","7115","5322","5164","7665","7529","5002","4502","0132","0283","3065","9212","0285","6826","6786","1022","8251","2550","9087","6426","3213","5777"
"2012","02","05","sun","9378","3350","2245","7691","4683","6881","3368","1759","5881","4256","8062","4217","5570","1626","1282","9700","5923","9316","8824","9763","3573","3247","8069"
"2012","02 ","08","wed","0742","0256","2328","1273","1614","5816","0902","5640","4509","4241","4068","6391","3564","9799","1739","9038","3515","2699","8897","7800","5704","1798","4086"
"2012","02","11","sat","9857","0778","3761","5099","7927","0943","4898","9977","9474","3518","5818","8671","3915","4504","6792","3896","1661","9217","3518","9347","6746","5405","5578"
"2012","02","12","sun","1841","0022","1215","4233","4267","3954","7170","9800","5832","7918","7036","5253","6838","7757","7639","7608","4584","6154","1872","6955","5751","6998","3069"
"2012","02","14","tue","3202","2656","9243","6593","2656","6787","8469","6717","7301","1521","1674","5643","9400","1169","2335","7460","6683","5816","7595","1195","1609","8750","6317"
"2012","02","15","wed","2955","5612","5093","1119","8890","8608","0253","7883","6881","6492","1140","6569","6519","7067","9110","6309","4764","1781","9743","0858","1674","1344","7311"
"2012","02","18","sat","7023","3905","4487","4512","3259","7129","2666","4385","1459","9942","7718","1120","9699","8486","4682","5827","1162","8255","0106","6695","3140","2881","8025"
"2012","02","19","sun","1283","6432","4479","4494","0547","2761","3579","1859","2024","5862","4371","8187","1605","9441","3256","0471","1008","4077","6711","6556","2928","6851","7086"
"2012","02","22","wed","5580","2840","6056","5466","2745","2746","0578","5248","1934","3929","3807","9997","9062","6870","6062","3346","4258","3710","2978","9323","3797","2226","3231"
"2012","02","25","sat","6807","0532","5780","2708","0652","7399","1058","4056","5560","7965","6684","1007","4253","3286","5326","1425","8708","7465","3489","0295","1233","1572","5430"
"2012","02","26","sun","6378","2071","9682","0221","8780","7512","0040","7606","0226","4565","2691","2195","9248","2569","8625","6651","3933","4539","2421","7936","5289","1380","9184"
"2012","02","28","tue","0357","9445","8656","1909","0640","8931","1352","9126","8015","8519","8979","9955","0053","2586","3705","1625","0237","7262","0424","4682","1035","0881","6209"
"2012","02","29","wed","2221","0510","3549","8793","5133","0354","7638","5080","7702","5243","8758","6125","4701","1650","1538","7896","6893","0168","6026","9926","7590","5793","6362"
"2012","03","03","sat","3492","1566","0329","5727","2677","2557","1016","5514","9013","7865","3576","9384","2860","0201","1599","1708","4540","5978","4654","0283","3925","6019","9428"
"2012","03","04","sun","8783","7858","8548","1462","2864","2100","6627","0377","4425","8657","3724","5662","9648","5223","9782","2744","5518","4556","9386","7432","2386","4976","5300"
"2012","03","07","wed","8407","8047","0521","9158","0012","0739","0198","2023","3241","3273","6193","3405","0949","2883","5873","1040","1775","0521","2194","0399","6914","3195","6134"
"2012","03","10","sat","4745","8732","1678","4476","4170","3718","4823","7257","9484","4848","1204","8638","5203","6374","6715","2371","5943","5837","4837","3992","7878","3614","1437"
"2012","03","11","sun","9326","1609","5237","7393","1053","5764","7788","7708","0597","9508","1650","9102","6868","3030","6534","2610","3753","1444","8243","4475","1268","9600","8308"
"2012","03","14","wed","0921","6499","4619","8964","6621","4144","9987","3066","8436","8129","9670","7128","1231","4702","8695","0350","0365","0655","8153","6758","2729","0591","0391"
"2012","03","17","sat","5954","9437","8624","5485","1945","1777","5314","9683","3568","4806","5506","4766","5948","6305","2367","5999","3533","6534","4564","2987","7783","9121","8619"
"2012","03","18","sun","0318","7357","1124","3728","0810","4981","6769","7142","1702","1349","5586","3708","6144","7702","7065","4447","4333","4437","8190","0293","1251","3032","1116"
"2012","03","20","tue","0528","0783","4181","3691","8555","7882","0933","9028","4830","6146","0616","4299","0460","6184","5295","2203","0692","9733","9908","3499","9655","2104","2631"
"2012","03","21","wed","2896","2634","5336","1480","6052","8163","0054","0380","8312","9856","8346","5091","4897","5999","2050","7601","3986","3877","8728","0509","2515","6802","7759"
"2012","03","24","sat","7237","4979","7078","4110","4041","0757","0340","1817","1685","2375","1106","3404","5859","9708","8131","2925","2351","6181","7781","2979","1074","4776","0653"
"2012","03","25","sun","2672","6199","5582","5964","5578","9174","7060","2656","8529","2754","2094","8718","7291","1141","3133","9898","9321","3952","7305","8009","0505","0307","9771"
"2012","03","28","wed","1696","7984","8683","5008","7487","3056","0651","7252","6857","3416","8294","1801","3688","1362","7813","5410","9534","4911","6093","6126","5266","8114","5655"
"2012","03","31","sat","1564","3906","3049","8522","8992","4977","3917","5763","7117","5641","4987","2338","8576","0633","3803","0992","1355","7562","3687","8980","5556","8198","6843"
"2012","04","01","sun","7922","4117","8113","2697","8166","3185","7389","3318","7313","6149","1465","3393","0777","0799","7635","0444","8321","4813","4045","2008","7520","8480","1142"
"2012","04","03","tue","8512","0656","1374","6507","1562","5349","3502","6991","4620","5230","5478","3327","2596","0017","8187","5558","2657","0944","7869","2581","6837","2162","3167"
"2012","04","04","wed","6939","3402","4501","9929","4255","9127","5264","6641","0285","8253","7173","5657","7887","9412","4607","8289","5605","3782","1555","7965","6426","0880","2092"
"2012","04","07","sat","0906","9811","1481","4863","9015","9459","1685","0923","1486","1020","7368","8066","5231","6881","1329","1489","9942","9233","5243","3319","9188","6226","9915"
"2012","04","08","sun","2592","5917","0085","1096","3480","3953","7627","8013","6991","6728","6758","2867","9222","2103","0212","1943","2130","6112","6917","9947","0032","3034","2952"
"2012","04","11","wed","9527","0881","3023","0876","3372","1048","7581","9260","3694","0607","5340","9712","1236","7676","4262","0731","2081","9703","8690","6221","7161","3726","6836"
"2012","04","14","sat","6661","2055","7796","8784","0079","7016","1258","3319","5416","6484","8171","3503","1477","5746","7707","1090","1861","7932","3214","2344","5186","0668","9475"
"2012","04","15","sun","5925","9922","1085","0745","1205","1842","4244","6974","5772","7152","0956","0372","7630","6544","0190","9343","3744","7752","6260","6399","7230","4055","4310"
"2012","04","17","tue","2905","4152","4482","8293","4840","7486","3996","2595","2052","1687","4271","7921","7214","6560","1383","8593","2903","9997","1620","8938","7495","3340","8881"
"2012","04","18","wed","4460","6114","2308","4057","0417","7709","6539","2540","2703","5520","8596","0785","6157","0857","2318","2165","2324","3575","1737","5883","1245","8623","7953"
"2012","04","21","sat","4785","5962","0707","7728","2484","8286","0417","3600","4640","9699","4028","2318","3281","4432","8692","9269","2665","0486","9474","6987","8113","8681","7048"
"2012","04","22","sun","7822","5382","5601","5492","5579","7113","8896","7043","5534","0820","2398","1599","8721","7490","1989","0483","7641","6430","8960","9824","7657","4055","8562"
"2012","04","25","wed","1418","6169","7892","9547","1180","2193","5100","8033","8345","8044","9960","5608","3975","7069","8267","0563","9893","5326","5206","7642","1394","2828","5699"
"2012","04","28","sat","8164","2022","6136","2176","9655","8893","4818","6799","1357","0736","8112","1071","4930","1991","6477","3072","3016","2290","1660","1779","2975","4677","7478"
"2012","04","29","sun","5367","9690","9543","9522","3401","2810","5703","6976","7451","0339","4176","1252","1515","6695","1874","7260","8534","0351","7961","3680","0973","0717","8211"
"2012","05","02","wed","3392","5691","0578","0537","4626","1381","7096","4209","3436","6876","7795","3330","4593","0083","9984","4696","3071","6137","7888","1156","8073","8134","8571"
"2012","05","05","sat","0070","2099","8259","3681","1549","8949","6183","5887","0433","9265","8668","7121","1456","3913","0553","7611","9580","4073","5457","1493","1135","8870","2623"
"2012","05","06","sun","1071","9133","3687","9606","7908","9531","9681","3687","9450","7688","4421","5286","1537","7843","4889","6981","8319","4733","1814","5946","2323","8378","8939"
"2012","05","08","tue","9333","1183","9180","5188","7425","5842","2785","1992","5369","3553","2951","3867","8027","2087","5818","1563","2786","6384","3621","3128","6408","2790","8291"
"2012","05","09","wed","0385","0489","4871","8790","3665","0572","1733","5590","8631","5525","3281","5750","8543","1625","2481","2215","9131","8967","5383","9961","2880","8541","2821"
"2012","05","12","sat","2193","0584","0454","1575","7370","1594","4455","2043","8291","2676","5481","0260","8088","8413","0420","9248","9692","3611","2966","8386","4219","9390","4627"
"2012","05","13","sun","1039","5177","0016","9789","7496","8606","5400","5316","2817","3471","7979","6959","4092","3606","8098","8868","0421","9166","9283","3346","5951","2461","2178"
"2012","05","16","wed","2101","6870","0248","9207","1360","9214","5972","2017","1698","1843","8739","5461","0356","5779","6755","2016","7217","9451","8174","8676","8361","2996","5523"
"2012","05","19","sat","3632","4455","8393","1296","6842","4904","4631","4315","5801","1626","4262","7038","1799","5285","5591","1003","1769","3977","2029","8938","4169","1303","8388"
"2012","05","20","sun","5423","5413","2824","9469","1070","9649","3824","6426","8280","1900","0378","7157","3243","3563","9649","4336","0550","2536","7147","0445","0635","9760","4418"
"2012","05","23","wed","3166","6712","9090","6918","4500","9831","7021","5403","4583","8124","9767","7680","8428","7151","5021","8959","2225","1040","6194","2308","9799","2772","4581"
"2012","05","26","sat","7519","7036","1832","7480","6594","7572","5157","9612","2242","5293","7346","3020","2192","2524","0768","0913","3759","5322","9848","5910","6288","3091","5988"
"2012","05","27","sun","9844","1913","4087","4889","5522","7195","0315","4690","1448","3748","1770","0638","4144","3632","3654","3368","5593","0422","0083","2484","4871","2298","0026"
"2012","05","29","tue","1092","3278","1782","1835","0852","1946","5861","0181","1914","1204","4065","9679","6742","9460","9809","4255","2164","8618","8550","5747","3197","0051","7670"
"2012","05","30","wed","9649","5723","5141","2705","7714","8108","9146","0972","6568","7250","6811","3403","6517","9098","5994","2475","0855","8279","6762","9935","2034","1598","5138"
"2012","06","02","sat","6157","3341","9523","1260","2439","3365","2100","6234","7057","2172","3889","9219","1171","8626","2159","6256","5818","1243","6846","4589","7244","1343","8172"
"2012","06","03","sun","3137","7635","9589","3058","6588","6086","6639","9614","1944","2229","5987","0251","6202","0159","6593","5351","9536","6527","2659","4126","3819","5538","3652"
"2012","06","06","wed","1534","2440","4479","9227","4166","9579","8214","5538","4430","9459","1349","3334","2000","3850","9766","5060","5414","1642","0453","4219","8165","0440","3390"
"2012","06","09","sat","5318","9418","0100","2907","2214","3627","5266","2483","3387","8446","4391","2443","7298","3595","2836","1747","1457","9758","3018","1915","6214","0234","8359"
"2012","06","10","sun","4010","8900","4330","7238","5042","3982","6978","7513","1493","1152","6689","5840","7355","7748","4879","1886","3421","7416","3812","6482","5416","2906","9979"
"2012","06","13","wed","9372","4872","7262","7979","6367","2774","7157","1280","6429","8762","4090","9013","3072","6980","2491","8184","9015","6886","5477","5252","1467","2472","3712"
"2012","06","16","sat","7403","3220","4476","1545","9869","5458","1243","3858","5357","0380","4189","6214","9056","2558","4249","6744","8002","1117","8439","0865","3327","0444","7515"
"2012","06","17","sun","3040","6044","2160","8335","4368","6494","2661","4380","8535","4216","4899","9466","3407","7681","3021","9398","5206","9978","9504","2655","4553","2510","2112"
"2012","06","20","wed","7557","4970","5156","8367","5657","5576","0483","3787","4116","2354","8065","7700","8214","1963","2950","0462","8752","3535","9528","2780","7836","3639","2512"
"2012","06","23","sat","5257","3616","9252","1999","2695","4089","7603","9882","5335","1373","1644","2031","4975","7709","2969","2238","2516","8454","6114","9427","1358","0275","4442"
"2012","06","24","sun","9726","6677","7853","2221","9670","4210","2812","5607","3515","0397","9818","0330","2996","2577","6330","5793","7222","9417","9901","0726","5859","1461","1259"
"2012","06","26","tue","2870","7156","4072","2598","1441","2659","5867","5971","1529","9359","0159","1933","4193","5328","2202","6577","7418","1619","7648","8640","2166","9417","9525"
"2012","06","27","wed","5112","9545","8950","3086","6749","0256","9142","8825","6958","3909","5065","8514","5179","1369","6320","6921","9820","9095","2454","1217","9111","7924","7918"
"2012","06","30","sat","7214","3995","5254","1635","2927","6289","7603","7793","7015","9203","9104","2663","7177","5117","4333","5729","6652","5305","7220","9929","7741","1272","7576"
"2012","07","01","sun","3945","1278","7703","8955","3882","3475","0026","3426","1092","5532","0569","1575","5878","9582","4400","0203","8419","3164","7162","1794","6038","0563","4102"
"2012","07","03","tue","9541","3541","6776","6695","2325","5830","2722","7760","2858","5728","2722","3571","6559","9574","9250","9518","5419","7597","7858","9655","8799","7022","0600"
"2012","07","04","wed","1092","6895","7090","8427","1915","8208","3366","8581","0248","1203","4876","7749","2398","2727","4181","7596","9575","0329","4838","6509","7408","9218","5137"
"2012","07","07","sat","8378","1068","5537","9343","2828","3459","4373","9030","5188","2137","8193","9063","7551","7297","8129","4885","4786","8274","5297","1418","1051","0988","2580"
"2012","07","08","sun","3516","0907","3624","8226","4969","8903","3238","0489","5010","7638","8053","1118","9818","1434","0706","7878","5857","0765","5714","6571","1967","1447","7536"
"2012","07","11","wed","7560","7851","7245","6305","6078","6753","4212","1233","7337","9151","4046","9896","8701","0906","4305","3954","8480","0065","1534","0337","4424","8463","5521"
"2012","07","14","sat","1129","8489","0808","0289","0428","5891","3903","6030","3804","4131","8342","6223","6125","8242","8632","6413","3044","8309","7776","3704","0208","3616","1441"
"2012","07","15","sun","8700","6023","9460","0521","6703","0198","4664","3874","5334","4596","1061","6742","7856","5572","6478","1664","0318","1195","9905","0955","5180","1156","4659"
"2012","07","17","tue","7340","5316","1155","0921","2777","0695","5872","0379","5522","4750","1410","5595","6201","4250","4315","0412","9615","2879","2385","5358","0207","0848","4398"
"2012 ","07","18","wed","0816","7665","0417","9602","7044","8885","3564","4344","0839","6524","9122","2256","1183","6001","6095","5008","1599","3756","2900","3729","5464","6756","6381"
"2012","07","21","sat","0196","8876","1022","5818","4598","9899","7470","3897","8597","0809","3107","9538","8306","8035","7153","8639","4975","1576","2807","3834","4989","3588","4077"
"2012","07","22","sun","2646","4810","6871","4877","1475","2010","2866","2403","1815","0409","8119","6129","6964","8690","2764","0466","9980","4640","2952","4208","2748","6285","6395"
"2012","07","25","wed","1614","5175","7165","1688","1746","7439","9950","2706","7625","5831","4875","5538","8547","2166","3579","4023","8408","9282","7390","0215","5509","2711","3764"
"2012","07","28","sat","4249","4395","5455","6884","2659","2404","7901","4379","9891","9264","8289","9201","6650","1690","6018","7978","0995","8050","0249","5982","9206","6056","1836"
"2012","07","29","sun","7224","3364","1891","1027","9029","8603","1571","4099","9387","3436","5939","2071","6152","8898","5873","5959","7023","9983","5524","5268","9346","0422","0265"
"2012","08","01","wed","5977","9565","2443","4155","0199","5182","7980","0488","0584","8045","9614","8321","8129","0118","1270","0050","0272","0927","0734","7815","7052","7859","3622"
"2012","08","04","sat","8658","7928","0829","3975","8592","4020","1110","7656","6365","8797","5963","7735","7219","0964","6011","3066","3402","3335","7709","8916","9673","4212","6693"
"2012","08","05","sun","7550","0682","8880","9444","1042","0220","8481","2070","8501","1389","1266","2169","0691","3478","2090","5909","1767","6002","7632","1607","7944","7246","5025"
"2012","08","08","wed","9927","8414","5716","9600","4311","7650","2731","7823","8827","5536","9708","3689","5712","4633","4619","5900","0846","8387","0601","3685","7437","6875","2688"
"2012","08","11","sat","8927","6325","2861","1991","1219","9196","9760","7965","5328","4168","8605","3775","2955","8623","0509","0261","2054","8774","0154","3548","2847","5484","8694"
"2012","08","12","sun","9244","4201","3747","5170","7920","5202","2047","6827","8938","9734","8981","1138","8316","7896","7224","2696","6451","2553","9511","7799","3423","2281","4128"
"2012","08","15","wed","0356","1598","5620","1743","5683","7097","6527","2109","2576","9559","1585","2200","8319","8291","0783","9919","9913","6701","2682","7845","4338","9702","9624"
"2012","08","18","sat","3524","3102","4221","6158","1923","4117","8437","3128","3758","5412","2252","4218","4566","4111","2656","1390","3458","9018","0142","7555","3195","3835","0185"
"2012","08","19","sun","1113","7442","7453","0133","4284","9741","8744","8145","4415","6519","9943","3258","5014","5887","2466","7414","9349","1123","7700","2224","7841","3705","1897"
"2012","08","22","wed","5283","3652","7019","4275","1155","4147","1483","4685","9909","0869","0549","5068","3654","8211","4448","2278","3807","3472","8660","6018","4977","0822","8831"
"2012","08","25","sat","4868","5314","1136","2759","7417","2069","8270","0939","6610","1579","9348","5955","7058","7077","8583","2250","6809","3607","4896","0888","7645","2910","2247"
"2012","08","26","sun","6677","8401","2707","8707","6477","0657","9090","4096","7080","4640","1160","3282","1835","8743","5927","6817","6758","4241","0982","2111","9089","5642","4655"
"2012","08","28","tue","3608","3754","1666","8439","9541","4399","2133","3519","2339","5874","6094","2191","6830","9832","3233","1956","7791","3338","7514","4587","8117","2335","0139"
"2012","08","29","wed","4156","3431","8160","9020","3273","9867","0807","8385","0226","1979","6444","1325","3291","8882","5881","1758","3832","1670","1880","2389","6032","7170","0412"
"2012","09","01","sat","8559","3840","0968","1042","1685","1983","5948","0932","7161","1898","5266","2378","5837","4916","5971","1693","9018","6979","7216","1328","2407","6723","7763"
"2012","09","02","sun","5137","6491","8054","0006","5738","5377","4632","4092","1502","5350","1779","9051","5658","7742","8780","6090","3977","5155","5641","6376","5563","0350","9106"
"2012","09","04","tue","6400","2114","8420","3623","8855","0415","9463","8062","5100","8154","4232","1152","6648","5236","0863","2827","6234","6192","6471","7044","5602","7110","2567"
"2012","09","05","wed","8845","0848","0842","5260","9195","1729","0225","3761","1097","1217","9647","3104","8283","4410","4578","2386","3503","7002","6928","1833","5715","7726","3988"
"2012","09","08","sat","7342","6394","5012","4998","7050","5951","4504","6849","0043","9731","7253","7204","0374","9945","0767","3311","2865","6355","7845","6826","8807","2919","7192"
"2012","09","09","sun","7055","2100","7821","3214","1520","6294","8263","5727","3101","2876","3121","0441","7777","2846","1988","7362","1689","2507","4823","0994","9478","1867","2309"
"2012","09","12","wed","9197","0034","9816","3310","7479","6473","9334","6196","1744","8456","0158","5628","9505","3801","1584","6628","7243","6582","1502","5766","6086","3765","0751"
