"year","month","date","day","p1","p2","p3","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10" 
"2012","02","22","wed","6379","5337","5352","8876","0571","7450","2086","4805","9653","3344","0652","9355","0537","4523","8460","9677","1905","3765","3572","3094","8991","9714","9881"
"2012","02","25","sat","2069","6982","3936","7863","8045","1003","5207","3326","2765","2162","0575","8850","0813","6596","3504","7979","4086","8835","5370","5667","0489","3569","6464"
"2012","02","26","sun","4463","1620","5794","9476","0652","8185","4528","6882","6698","6966","0804","9760","2954","2083","3245","0264","8475","4367","2038","7588","1474","1679","4275"
"2012","02","28","tue","9550","5571","8226","2111","6172","3737","2007","1123","2657","4083","4926","7231","1996","2663","1922","8996","2087","0774","3062","6955","7982","4278","2332"
"2012","02","29","wed","6548","2058","9022","1134","8392","4812","1152","9218","7001","4454","1200","2971","3609","3842","6261","5908","4649","2510","6255","1507","8208","2314","1279"
"2012","03","03","sat","4857","3767","6898","0846","7309","6833","1495","4288","6414","1865","3625","5265","5866","7503","9341","7115","7175","5083","4104","1438","3249","4616","4889"
"2012","03","04","sun","3872","8148","0482","7367","1796","3735","8426","6015","4941","0066","4548","5321","4767","1053","7042","1150","6803","3003","9624","6098","3476","4054","7349"
"2012","03","07","wed","6466","4089","6571","5579","2395","8599","4170","5982","2420","2207","9410","4206","2389","7645","6743","3539","4580","2928","6216","1313","3515","5761","7727"
"2012","03","10","sat","6397","3531","2952","2044","3550","3934","8074","0617","5296","3620","3197","2919","8351","2037","4862","6596","6793","3900","4980","4170","6416","3324","9885"
"2012","03","11","sun","3528","3472","6723","2962","6762","1981","3426","6100","8181","3223","2975","4521","4577","9114","6144","2167","6094","6091","4882","9492","9506","8402","8914"
"2012","03","14","wed","4900","8419","5811","9592","8474","7917","1700","7983","2763","5739","1762","7634","2788","5606","8676","0798","5811","0699","4594","5874","7305","2773","9088"
"2012","03","17","sat","1583","3963","2033","0013","0394","2448","4853","2231","7222","6356","3851","5664","4476","2093","6143","7067","6400","2284","1026","6818","8449","6845","0447"
"2012","03","18","sun","4554","9197","9442","8668","7017","3215","6250","3273","2725","7978","9414","7668","3436","8730","6132","1730","2843","7783","7451","5539","9094","6518","6960"
"2012","03","20","tue","7093","0681","8523","6525","2537","0149","7485","9407","9068","5797","6976","1503","4101","5344","6420","8352","3868","9105","3545","5021","9185","1131","7429"
"2012","03","21","wed","4607","4667","4401","7141","8302","4105","4861","3380","3721","7583","2216","5597","2964","2415","7114","8399","4929","1574","2403","5103","3951","1981","5350"
"2012","03","24","sat","4186","2016","1131","6471","2980","1343","6641","0008","9043","0695","2123","2094","9269","2299","6660","8006","9955","1459","5866","7057","1015","9648","0312"
"2012","03","25","sun","9515","1782","5567","4899","5895","4964","0462","8773","2522","4334","5298","6197","4291","4708","1074","8394","4059","8671","6608","4453","2088","6482","3332"
"2012","03","28","wed","4250","8272","2476","7490","9836","2341","9216","9829","6631","6137","6316","7853","5876","5631","8009","6846","0380","2420","9036","4137","7589","0863","7143"
"2012","03","31","sat","0179","5490","7782","1184","7760","4757","1420","1553","7719","8647","9660","8841","8585","0758","4096","7078","9291","1243","5915","8264","9814","1304","6177"
"2012","04","01","sun","5801","4819","8674","2635","1403","2834","3686","8055","1249","6773","1561","3318","7844","8854","6407","6791","2092","7778","5235","7234","3825","0228","7810"
"2012","04","03","tue","6193","0999","0552","2988","2952","8873","6739","5223","9672","3465","7614","7005","3467","5536","0806","0004","6901","6563","0103","4263","4229","5618","9343"
"2012","04","04","wed","5449","4480","6646","5799","2335","2248","6092","6639","2058","9098","5063","2531","0643","5144","2430","1678","2517","7254","9900","0266","9837","2954","3666"
"2012","04","07","sat","3221","1231","3873","3396","5242","8952","4249","3682","5845","3220","1744","1771","0473","5047","3283","6761","1849","2797","2770","1426","9612","6532","6882"
"2012","04","08","sun","1232","5692","1610","9563","0289","4049","3254","5352","1108","3759","3903","2051","0113","0465","6262","2475","4780","0093","0931","9161","9268","5404","9669"
"2012","04","11","wed","5127","4120","9166","0947","5210","3448","0396","0255","3704","6711","5120","6879","4569","8571","2472","1876","6073","0296","9671","0269","0984","6528","3233"
"2012","04","14","sat","6520","2799","3533","1140","9518","4853","1952","2077","9345","3320","6401","5478","3330","2981","1287","7297","9915","0609","0500","1719","6248","7172","0367"
"2012","04","15","sun","1988","8444","3175","6982","0808","9276","1234","4261","4879","4516","0882","3069","3156","0949","1042","1225","4348","9418","2512","2643","3983","3100","2213"
"2012","04","17","tue","5096","0971","3887","7473","1645","9723","1198","3464","2081","3846","2313","7527","3219","2194","3277","7911","1513","1932","1563","6611","3338","5702","9089"
"2012","04","18","wed","4313","6867","1652","2682","0427","4260","2552","9267","6647","8374","2864","3005","0276","5343","6704","3382","1240","5967","9317","5782","8086","1217","2401"
"2012","04","21","sat","5850","6100","3389","5731","1818","8826","0500","3244","1603","3985","8737","2464","1996","4409","9881","0909","8337","2178","1413","8620","5451","3843","6528"
"2012","04","22","sun","9737","8900","8603","1268","2644","6062","7164","2732","8055","9531","5979","4937","0945","6292","5528","5732","6848","3319","3049","2378","5177","8137","0915"
"2012","04","25","wed","4104","3607","1184","6597","3321","8791","2992","8513","5745","4719","4971","6662","4827","2248","8021","1815","7299","9755","5797","3503","6454","6034","1170"
"2012","04","28","sat","1207","7886","5517","8018","4944","3918","4834","8869","0370","9003","2960","9695","0273","5747","5156","3559","4905","1632","7695","3252","8249","2787","1425"
"2012","04","29","sun","6543","1897","1203","3161","1468","2438","5112","6497","7760","6553","4306","5941","0136","4426","3437","6906","1984","3630","1716","8563","1396","0061","8711"
"2012","05","02","wed","7140","0192","4362","9861","5224","2744","3827","5441","1538","5249","1317","0570","2205","0936","8005","9752","1606","7805","8886","3734","1144","5398","9963"
"2012","05","05","sat","5168","8943","8783","9722","8747","2325","5297","6019","9480","7919","8740","3355","0933","4181","6314","3215","4033","2474","4305","2680","4154","6023","3203"
"2012","05","06","sun","9920","2414","1811","7391","9449","1659","2566","4990","7605","3017","4768","7319","0812","6899","0016","6062","2946","4364","3876","2398","5569","7542","7490"
"2012","05","08","tue","4395","2045","3311","7679","8195","7866","1014","3741","6446","8983","7388","2069","8162","0357","2901","4361","0828","9469","8879","2988","0532","5909","7996"
"2012","05","09","wed","3210","2072","4922","7484","3936","5703","1423","0482","2787","3625","0453","9333","8657","9837","9523","4429","6077","7118","3728","7810","2094","0996","8326"
"2012","05","12","sat","3167","9604","8366","7604","5516","7410","5406","4774","6177","4264","6494","6264","4051","8136","7207","9453","0038","5716","6711","2649","5109","4425","8712"
"2012","05","13","sun","5353","3934","3788","0426","9100","5171","7887","1216","9496","9866","6893","1913","3183","2187","7634","4354","7069","8514","9502","5472","9150","8579","3558"
"2012","05","16","wed","9985","3574","3497","8463","6288","7324","0534","2874","8763","4429","7958","4334","8330","9267","5093","3694","2337","8277","3590","4269","7367","4135","2022"
"2012","05","19","sat","5935","0430","3143","4464","9757","8358","8395","0436","5604","3613","1472","8696","3226","2938","8524","0206","7052","5037","6685","7821","8726","9638","5686"
"2012","05","20","sun","8780","7347","1887","0883","4172","7880","3164","6710","5713","1689","6969","0602","1100","7567","9681","7238","2950","7664","3091","9000","6694","7304","5334"
"2012","05","23","wed","9777","4616","0661","1635","3623","6889","2374","9903","1486","3151","0338","3837","3111","9940","0574","2021","2626","0576","0259","5654","5231","5577","8493"
"2012","05","26","sat","0997","8071","1632","7763","3002","9937","7366","2716","9272","4241","7780","0864","6218","8517","9784","6106","7305","2642","8535","0322","7713","8422","7631"
"2012","05","27","sun","4217","5959","7442","7120","3615","0308","0846","4809","4862","2691","0346","4705","4581","6390","5929","0274","0414","8288","7270","5398","7687","1465","2522"
"2012","05","29","tue","2516","6201","3181","3029","3987","6824","1087","6027","0315","3374","3276","7661","5189","3540","3682","1632","2191","5711","0706","5428","0451","2265","4929"
"2012","05","30","wed","7896","5354","7051","0062","2360","9216","5864","3450","3641","7411","2930","9777","3788","0360","9640","7137","1107","0303","6644","8248","3171","9049","2495"
"2012","06","02","sat","6725","4021","1469","4716","7146","9708","0991","0700","4818","4914","3752","0566","7844","9356","1133","7131","5165","1111","3400","3182","1149","3130","8151"
"2012","06","03","sun","7914","4104","0744","3250","9251","2184","5292","3256","4918","1893","7272","2150","9654","1925","2655","3178","8728","3022","1298","5885","8176","3869","4120"
"2012","06","06","wed","0611","1472","7584","3833","9619","9124","7924","6419","4902","0330","6044","0150","3997","2243","2243","1685","4974","2317","7402","3373","5770","8828","2450"
"2012","06","09","sat","0109","7072","0080","8026","6496","6499","8470","2478","1862","0691","5885","2087","3752","0117","0298","1453","7832","9442","8744","7633","9451","5585","7976"
"2012","06","10","sun","4496","5297","8585","1841","7787","9957","3998","9551","1812","7056","8294","5621","3306","5654","5576","0792","5937","6049","1571","3575","0454","4504","2002"
"2012","06","13","wed","9405","8709","7540","6502","2140","9258","1533","8303","5992","7612","3763","3431","8839","4213","8513","5236","9944","2193","5464","8432","5877","5347","6738"
"2012","06","16","sat","7634","1568","3117","8569","8507","0356","3994","3879","3383","3513","0115","0025","9913","9486","2821","0963","2987","3721","3410","6090","0426","3545","2142"
"2012","06","17","sun","6330","4893","9676","4738","8059","0691","9042","3620","5166","3748","3125","0390","0826","5866","4728","3147","5547","3312","9508","9170","7613","1868","0644"
"2012","06","20","wed","8185","7543","8038","1345","2225","4456","6466","6697","4931","2609","1931","2136","1109","1632","2795","5404","3424","3482","1069","5267","9528","2836","2385"
"2012","06","23","sat","7492","7927","0785","3619","3007","8274","8673","3645","7668","2771","1257","0615","1056","0349","8624","9051","9996","7938","3146","9929","3012","8507","4754"
"2012","06","24","sun","7076","3726","3817","4370","6051","9111","7834","0716","5329","5475","2040","0503","4327","7437","2600","1286","9546","8587","3873","4534","7528","0091","4656"
"2012","06","26","tue","6761","0778","4851","3711","6148","5957","1579","9270","4044","5990","6369","9371","0667","5780","6789","7684","7199","9087","8309","9709","8108","5551","2964"
"2012","06","27","wed","8977","7127","7074","2100","9135","0675","1526","2530","4822","9908","7640","7709","1993","0923","6247","5565","1357","2790","5864","7664","2504","3092","3901"
"2012","06","30","sat","4881","7904","5106","3413","5536","8530","1255","7327","0401","9625","7484","3241","7560","6863","8951","1619","4407","4851","5957","4373","2915","2792","1959"
"2012","07","01","sun","6194","5795","3679","7555","8830","0462","2305","2604","1702","3442","9145","8812","2053","3194","7385","6568","2182","7428","6291","7624","9675","4052","2484"
"2012","07","03","tue","8689","5784","8837","3542","2984","2161","2488","8023","3819","5758","5505","8077","7284","7853","7114","1233","7859","4025","1350","4257","5962","7718","1814"
"2012","07","04","wed","3650","5992","5643","0046","6373","8367","9520","0959","7459","7539","8328","1429","6029","5525","8786","4852","2773","6512","0082","5820","8108","5045","3005"
"2012","07","07","sat","4831","5551","2874","3413","1939","3115","1764","5413","7433","7562","5708","0217","6172","4944","4795","5573","4626","9854","4067","1296","7840","3367","9804"
"2012","07","08","sun","0646","4673","2018","0831","3111","7722","3408","6022","7399","8271","7752","7141","3978","0846","9784","8368","5114","7605","7692","0929","2994","5181","1973"
"2012","07","11","wed","9007","6478","7819","7176","9541","3625","8484","7762","8488","8409","6619","4615","1542","2307","4177","3974","1946","6724","7735","9254","4650","7007","0410"
"2012","07","14","sat","0062","7886","2135","0845","0583","4620","3530","5757","4850","7581","2964","2346","6070","3121","2460","9016","2157","0239","0158","0957","7743","1829","1026"
"2012","07","15","sun","7408","4995","7948","5828","1009","0830","6681","0278","4865","4162","1482","9871","8769","5556","1520","9792","0718","4357","7153","7839","1435","7543","2782"
"2012","07","17","tue","0275","2686","6036","5855","5347","8013","3607","0946","2628","1185","9180","8672","5675","8161","2573","3101","9573","5018","5884","2391","1475","6863","6913"
"2012","07","18","wed","8860","7964","8749","6458","7494","7572","1123","5380","5454","5312","3986","3010","2030","1421","4573","3793","8370","6130","3393","1063","1409","6139","6173"
"2012","07","21","sat","3988","3357","0623","9361","2799","2046","8620","8240","8426","1635","7778","6971","6729","5967","7023","4160","9549","4338","7637","6732","0681","6396","5203"
"2012","07","22","sun","5237","4782","3084","9094","6626","8680","4624","4993","4757","8998","5278","9918","7700","9869","9814","7405","2341","7316","1591","1802","6639","6198","7016"
"2012","07","25","wed","6241","5236","3419","0755","3492","8882","0454","2766","9448","3451","4335","1971","7028","9107","8330","2107","4224","7831","7293","2279","4878","7978","5012"
"2012","07","28","sat","7110","2713","2610","3904","3544","8516","5665","8511","9502","6926","2358","3797","8860","3570","2126","0018","8844","1984","7704","1643","8485","1387","1654"
"2012","07","29","sun","9118","3480","6640","2583","0990","3684","4894","4239","4181","8072","7413","2446","9565","3023","0553","1771","3391","5656","1123","8917","0040","5914","4748"
"2012","08","01","wed","1432","6857","6312","3203","8563","3041","9726","5558","4584","9578","0427","6657","2386","9772","9263","0655","7014","7520","2542","2812","2122","1733","5859"
"2012","08","04","sat","6979","0924","7827","3781","1067","5274","4578","4027","8805","6218","7806","5302","4756","4891","9533","9535","8999","9253","9264","2232","2309","2108","1675"
"2012","08","05","sun","0931","0746","5986","3768","1415","4023","7672","5054","4468","5790","0107","6245","6848","5867","9948","0786","6848","2937","4787","7440","3207","2640","0748"
"2012","08","08","wed","7759","2107","6934","8607","9435","6377","0761","0855","4652","4250","1836","5788","4870","9498","5008","9115","5636","5196","1975","7182","6386","7658","3005"
"2012","08","11","sat","2514","7653","7180","4180","9279","5346","8919","0025","6488","9354","4557","1861","3099","5413","2276","9090","0539","2868","3556","3095","9747","0976","5618"
"2012","08","12","sun","0120","5216","3187","8776","8400","4532","1692","4898","0201","6866","4449","5373","3527","6988","5281","6149","6559","4913","7950","2142","2869","7203","7110"
"2012","08","15","wed","5258","9481","7518","4572","4381","2425","3094","4830","7132","1422","9593","6467","1577","3686","2849","1759","3504","0534","2537","8972","6502","5614","4361"
"2012","08","18","sat","5560","2232","6675","3468","4251","2845","3187","3167","6710","0655","8300","6169","3738","0130","8411","1620","4186","2330","2623","1627","7044","4729","4705"
"2012","08","19","sun","6085","2412","9372","3702","2544","9574","3616","2055","1530","4744","1220","6369","4408","2126","9748","9672","4445","6416","9033","6607","3276","6469","3153"
"2012","08","22","wed","8218","1878","5637","9136","8781","8694","4463","5422","5153","7105","3131","4547","3487","7625","0704","8309","5678","6639","7502","9428","1847","8510","7757"
"2012","08","25","sat","3422","2863","5472","4420","9937","1522","7104","0960","9946","0045","0208","8531","1091","0147","9090","9177","9058","5597","3497","6537","3948","7211","4434"
"2012","08","26","sun","8292","6467","6864","7510","1639","3301","0496","7587","4904","3275","1870","3025","0925","3790","0507","6145","4560","6360","9684","0708","2568","6638","4054"
"2012","08","28","tue","9627","2770","2172","3997","5220","6593","6412","6419","8949","3669","9658","4234","7165","0162","6628","1226","5404","8874","4654","8009","5872","4364","2564"
"2012","08","29","wed","5183","6894","5234","1024","3835","0086","9589","0516","5316","8660","4162","7041","8381","0916","4792","0562","0712","5651","7790","7465","9844","7563","8076"
"2012","09","01","sat","8600","7261","2036","7722","9503","9248","7397","3032","2867","7535","8463","7150","8970","0073","0757","5523","2789","4347","9533","6001","9441","4064","3705"
"2012","09","02","sun","8195","2338","0583","7541","6632","5620","6335","8176","5450","9452","2137","5112","3984","0851","5096","4087","3490","7300","7938","1121","3855","9248","1728"
"2012","09","04","tue","1250","6197","9621","1142","7767","5174","9870","8630","0171","9552","9083","8441","0708","0020","1237","2280","3946","0374","5037","1058","8562","1926","0464"
"2012","09","05","wed","9521","2761","8365","4049","5088","8437","8929","1055","0073","5437","8948","5871","4922","0063","5580","8452","6978","1363","6790","9742","1997","8676","9172"
"2012","09","08","sat","9960","0073","8402","1281","3559","1412","5324","5095","0762","5065","9882","2630","6972","0323","8511","6711","5735","2947","4101","6005","9460","7555","2487"
"2012","09","09","sun","5334","2091","3419","3264","3588","9796","6843","5741","1129","5400","4489","2461","7242","8204","7329","2849","1727","6178","8044","8939","9883","9987","0138"
"2012","09","12","wed","0846","2344","5906","6803","3433","4372","8705","3486","7255","4137","7765","1587","6851","5656","6975","2067","5942","7515","3931","1077","2976","2582","7109"
"2012","09","15","sat","7888","2386","6793","5307","2748","4292","9470","7865","8566","5515","8169","0571","0303","2304","1354","7012","6540","3885","8192","1399","3954","1797","2920"
"2012","09","16","sun","6701","3461","2248","5081","9824","5165","5035","0970","9882","8931","5675","8333","1157","8178","6391","3857","7701","0373","4459","0736","5239","6528","4545"
"2012","09","18","tue","9621","2101","4262","4999","6654","5936","0756","3304","3553","4561","5963","2216","0570","2298","7818","9846","5333","0542","7960","5400","7677","5586","0629"
"2012","09","19","wed","5794","2922","6799","7423","2729","9860","4486","9903","0113","6564","9936","1237","5470","1261","4730","7714","2410","7486","7046","8263","4305","6244","2495"
"2012","09","22","sat","7072","5064","2239","4198","7806","4897","8490","5343","1313","0899","4878","9070","1697","3054","7761","5369","2969","6184","6733","6412","5662","9943","6324"
"2012","09","23","sun","4808","2888","6544","9363","9712","0833","6858","4774","7298","4715","1003","6414","9016","5451","7553","1072","9109","9029","7133","1361","6438","4468","8336"
"2012","09","26","wed","3127","8651","3978","1755","1464","1850","9849","6100","6234","5584","2695","6105","9159","1728","7444","4280","9734","8341","2865","0052","6691","5053","1740"
"2012","09","29","sat","9206","0924","8932","2042","3599","3086","4022","5110","9232","5813","0918","9383","6373","5944","4760","1123","5039","1170","0245","0949","7517","0747","5675"
"2012","09","30","sun","3954","5065","2070","7661","4727","2362","5848","3844","6081","5841","9867","6959","9554","3860","0552","0185","1120","4890","2061","6325","8625","0085","9180"
"2012","10","02","tue","8353","8332","6752","3147","4953","5990","5412","0048","1169","9823","2694","1933","8156","4772","8578","6063","3860","3568","4563","9396","3043","4644","6231"
"2012","10","03","wed","4762","8236","9604","4545","6024","0748","1861","9007","8688","2016","4541","6470","7377","0888","7824","2507","8894","1882","2127","1467","1572","1193","0431"
"2012","10","06","sat","4966","1838","9974","6558","9724","6188","4747","9406","0966","5192","1997","7280","8328","2880","6513","5021","5522","5539","0253","1023","3469","8718","5435"
"2012","10","07","sun","2649","7244","2804","3788","3704","5436","1955","4511","0501","0308","9643","3444","3835","1784","1157","4660","6691","2139","3110","5856","3539","0497","6006"
"2012","10","10","wed","2893","0524","6004","7244","7628","0555","7701","9330","4542","2330","3527","0351","6420","8966","2613","4777","9993","6885","7098","4288","6206","7346","4156"
"2012","10","13","sat","8386","3607","2281","7410","2191","3124","1908","2164","1348","4751","9074","7770","9585","5295","3655","2804","3691","4274","7598","1506","7503","3708","3648"
"2012","10","14","sun","0371","2527","6145","6210","7215","7953","7081","3485","4889","8932","9820","3836","0335","0813","9677","8174","6135","3141","6212","9549","0133","5687","8279"
"2012","10","17","wed","8853","4538","5863","7569","0872","4180","4483","0144","1038","0804","4470","5150","9500","4545","9902","0359","9412","1876","1402","3806","7773","7069","0922"
"2012","10","20","sat","0765","4034","1227","2965","1653","4066","9100","0549","9651","3208","1847","0669","2468","7284","9336","7793","6899","0932","5286","6565","4088","6496","8643"
"2012","10","21","sun","5433","4565","2418","9537","0366","4130","8789","0739","6977","4456","0234","9228","0391","8042","3379","6591","6359","3475","0510","0661","7134","5900","6136"
"2012","10","24","wed","6749","1196","6915","7799","1766","2253","6213","9511","9982","4419","9552","6851","3344","9865","8747","4659","8344","0866","0292","3264","5580","6193","1655"
"2012","10","27","sat","9966","3288","2290","3299","3516","9399","8720","4612","7933","3637","8080","4879","3996","7279","2593","5074","7521","0540","3665","8516","7975","3472","3755"
"2012","10","28","sun","7551","3090","0575","5067","3830","9838","4733","5536","5769","0286","8248","7026","2079","8499","3846","5642","4171","0159","4047","7450","4722","6130","0934"
"2012","10","30","tue","4425","2964","0368","9396","2314","8026","6181","2415","2171","9324","1109","2850","3024","6005","9617","7383","3672","6193","7800","9892","1098","9848","4017"
"2012","10","31","wed","9937","1184","8310","5507","6524","1192","6480","1722","3987","2396","6945","6560","7625","3365","1760","4887","1920","3983","0327","1047","3625","2308","7667"
"2012","11","03","sat","7236","2175","8432","3475","1461","3478","8004","6828","0176","8958","6776","6542","6091","0563","3575","4499","8903","7016","0302","9646","1738","7040","1872"
"2012","11","04","sun","1122","1965","8285","2057","3676","0089","5350","8190","5250","2505","3334","2371","9382","7557","8588","8520","5729","6720","3133","5590","4191","3169","7161"
"2012","11","07","wed","7169","5971","0520","8953","3529","7800","3616","9505","9945","7819","8035","9261","8228","3981","7538","0943","1175","5457","3758","8589","8198","7156","9091"
"2012","11","10","sat","4690","1547","4588","9405","7078","5436","1142","5958","4917","2731","5392","3908","6777","4504","7094","0634","2914","9973","0897","0344","9756","1236","2399"
"2012","11","11","sun","5072","0872","7571","9547","5266","6054","6684","4292","8295","6764","8845","9482","6973","0591","4710","6132","7912","5074","1321","3642","5055","9903","2786"
"2012","11","13","tue","1841","0411","6445","4414","7796","4167","0591","4329","9612","6131","2716","9542","6714","4087","3951","0055","4172","7718","0027","6560","7587","9977","9125"
"2012","11","14","wed","5281","2551","6230","6691","8684","7110","9620","1154","2942","6769","2572","8436","6585","3112","7484","9193","6830","2101","0484","0574","8088","4272","5030"
"2012","11","17","sat","4950","8896","3318","9187","0074","6413","3849","5549","0950","7809","0303","4248","5079","3011","0977","0391","4160","5598","6837","6007","7520","6426","1927"
"2012","11","18","sun","0235","9383","2171","5948","2539","6946","2266","5193","9866","3883","0206","3147","4996","1668","0451","1396","9705","0770","9936","5275","0095","7304","3533"
"2012","11","21","wed","9867","8814","2604","6481","2049","4846","7022","4162","7808","4507","4199","1593","3002","3968","0301","7955","6639","9906","9951","7390","2638","2951","2630"
"2012","11","24","sat","9260","7412","4861","3881","5763","4523","5185","6393","2846","6445","6187","6753","8498","3827","0155","5477","2903","8945","6752","0561","3952","1293","2675"
"2012","11","25","sun","9358","9604","5027","1734","9071","5748","5213","3079","1530","9098","4656","5843","2224","0028","5306","3481","8643","7021","7267","5421","6311","3437","3276"
"2012","11","27","tue","2251","8054","6321","5990","0889","4591","1236","4119","5877","1928","5941","1960","0256","2409","4431","2268","8741","4696","9095","4173","8695","2692","4249"
"2012","11","28","wed","6675","0672","2779","4430","1452","9749","7427","6258","5533","5703","8478","3285","3306","2724","7295","0491","0249","0706","3064","9040","6794","6858","5395"
"2012","12","01","sat","2320","8044","5415","0977","2526","7161","0149","6284","5667","5761","3425","8916","7685","0821","1234","3358","2530","8433","8140","9962","1868","0465","8451"
"2012","12","02","sun","6895","0949","3476","1993","9791","3988","4077","9690","9599","1412","9941","4543","2397","3366","1094","5303","1504","2530","9855","5263","5854","2755","9814"
"2012","12","04","tue","8672","2733","7293","9837","6579","1487","3055","6439","5776","4460","4472","7076","5091","4957","0247","3288","8062","9578","4340","1850","0001","0584","5627"
"2012","12","05","wed","1217","8070","0732","2036","3214","6474","2433","6398","9455","8975","9781","3722","0346","1527","6376","9760","5512","1166","1862","3656","8873","0860","2024"
"2012","12","08","sat","4202","1366","4128","3438","7865","3490","1698","6803","4151","6036","3882","5894","3190","1616","3857","6338","4555","7072","8196","9716","8723","9155","0324"
"2012","12","09","sun","5245","7827","2639","6012","8317","1576","2355","2246","0050","6061","7934","9661","8865","6222","6460","3674","7580","2649","6164","9301","4187","4980","1509"
"2012","12","12","wed","1252","8772","4912","5517","3625","7883","7121","5770","3699","7954","0053","1772","8066","3491","3671","5127","5190","4289","3867","0140","0361","7314","9987"
"2012","12","15","sat","6628","5866","2220","0143","6337","5814","5887","4706","6527","9363","2962","7247","6935","3684","0850","3041","3735","7529","4213","4898","1368","5440","4645"
"2012","12","16","sun","5827","4299","6322","0078","4667","8560","6910","7726","3124","0766","5703","1514","7425","5905","5843","6774","1205","5853","4936","7680","1937","4506","0403"
"2012","12","18","tue","5501","1585","6448","8453","6053","1584","7276","0426","1049","7882","8916","7067","8168","2026","3524","2650","5702","2689","8785","4676","3825","9763","8056"
"2012","12","19","wed","3795","9547","4745","5102","5837","0612","4991","5355","1705","4716","4604","4996","9599","7081","8230","5602","1132","0401","6639","8565","2570","4456","7244"
"2012","12","22","sat","4424","8351","8820","6933","8280","3756","7275","2354","2755","6753","7963","2365","7896","9833","5504","3231","1520","7214","3651","1658","6131","4520","0803"
"2012","12","23","sun","3808","3232","8947","4922","1937","1463","2408","3532","3422","4507","6948","1179","5489","3689","8464","3638","6557","3203","1268","1353","7332","6190","4206"
"2012","12","26","wed","9932","9057","4825","0525","2364","2275","0423","3383","7422","9307","5296","2961","6402","0375","4636","8852","0715","7853","2248","0588","9599","7518","8698"
"2012","12","29","sat","1937","5095","1224","4383","6430","3220","5428","4567","4119","2203","1950","1769","6044","3755","6519","0633","1034","4017","3804","2952","3960","6633","0227"
"2012","12","30","sun","1095","1911","8611","9820","1422","7180","0369","3380","6973","6370","8717","4042","1051","7039","2022","0975","0120","4625","8377","9283","9255","4359","3962"
"2013","01","02","wed","4572","9046","8419","3374","1202","6919","3303","9798","1955","9415","2137","7134","4764","6706","9163","2979","2247","4818","5752","3029","3133","1669","4438"
"2013","01","05","sat","6257","3389","1260","0646","3003","3393","2141","7016","9288","4253","3717","7749","6653","8021","6204","1735","8261","3312","7666","7131","3423","9774","7519"
"2013","01","06","sun","2586","1508","8889","2076","1893","4033","3961","6114","6008","4136","2115","5148","4489","0686","2342","4714","7257","0786","8698","0838","1074","5339","6854"
"2013","01","08","tue","5107","1922","1977","7070","5608","7035","6837","2626","1870","3154","1440","2165","9173","6379","5155","8151","7250","3271","0113","8161","1756","4455","3235"
"2013","01","09","wed","7466","3704","2605","3108","5432","4266","0203","3837","7110","9907","8981","7038","9077","6666","3215","6271","9957","9501","7439","8321","0669","1820","4123"
"2013","01","12","sat","0632","7598","3514","7919","7927","2539","8393","5112","8461","4559","3555","8343","3472","8603","5851","0658","7224","6785","0279","2246","3616","0343","0898"
"2013","01","13","sun","1216","2800","5016","3103","4286","6883","6811","5388","4116","2491","0079","3085","6782","7315","8166","5648","7113","7532","8618","1465","4580","2438","4477"
"2013","01","16","wed","7434","0751","5879","1210","3071","3664","4833","9570","9356","8877","8363","0448","7858","1005","4263","5344","7606","5678","4524","1099","8228","9314","1117"
"2013","01","19","sat","9378","7883","6429","0876","7327","7138","2120","1396","0641","9761","5657","0658","7831","7326","2709","8640","7819","8142","0505","3453","9665","7553","9168"
"2013","01","20","sun","8880","3742","8358","5967","3315","3729","7057","8909","6824","0215","2275","3788","2146","3163","2650","9760","5444","2503","7118","4242","3905","4055","3804"
"2013","01","22","tue","5019","9305","9562","1118","4856","8179","2194","1017","9064","4094","5286","7596","9974","5773","8742","8074","3046","0411","8299","0614","8492","8320","1914"
"2013","01","23","wed","0120","5667","8317","9433","2700","1221","2639","3547","1588","2410","6729","3613","5538","7357","9944","7311","8287","2910","1290","8236","8693","8452","7342"
"2013","01","26","sat","0422","2078","5378","3998","7030","4860","0105","5972","2512","4739","6801","6728","3605","7368","9013","2798","2151","5396","7846","8667","6950","0328","8729"
"2013","01","27","sun","0731","7880","6942","2429","6549","1868","3535","2455","9579","8778","2638","8821","5007","2842","0560","6990","4142","8288","5454","6925","2102","7818","4346"
"2013","01","30","wed","0913","3497","1222","5115","2409","1123","7473","8374","5552","3099","7273","4015","6819","6172","1249","8379","7004","4573","4780","5320","9313","2047","8216"
"2013","02","02","sat","5374","6596","3897","0577","2929","8966","4984","6903","0654","6675","3903","0195","5309","9345","4447","9184","3264","8225","4057","6606","5915","0592","9069"
"2013","02","03","sun","5107","3431","0491","9285","8412","8304","3297","1605","6279","6357","8542","4258","3896","8096","6709","4085","0259","8181","6010","0037","4243","3087","7887"
"2013","02","05","tue","3761","4581","6152","1602","5071","4902","9680","0620","3695","3664","0968","4101","7995","8596","1870","1166","5528","7369","3766","8834","3066","3750","9777"
